EventID	nPhotons	Hits	DepositedEnergy
8715	-1876940979	8	1.8014e-05
8716	-1876905645	1002	0.00168559
8717	-1876701954	36	6.8421e-05
8718	-1876274546	26	4.80095e-05
8719	-1875844706	42	8.51527e-05
8720	-1875488327	32	6.90788e-05
8721	-1875452284	0	0
8722	-1874920942	54	9.45707e-05
8723	-1874816356	14	2.86668e-05
8724	-1874402049	50	0.000105679
8725	-1874384790	10	1.77776e-05
8726	-1874268954	12	2.27655e-05
8727	-1873843387	66	0.000131063
8728	-1873513244	46	8.17956e-05
8729	-1873189009	26	5.20062e-05
8730	-1873162505	1002	0.00146023
8731	-1873120700	6	1.0603e-05
8732	-1872994857	10	1.23741e-05
8733	-1872544439	38	8.04637e-05
8734	-1872369401	20	2.94739e-05
8735	-1871985565	50	0.000102283
8736	-1871691491	128	0.000208239
8737	-1871488570	24	4.06867e-05
8738	-1871082278	36	5.78507e-05
8739	-1870733750	70	0.000127734
8740	-1870313055	130	0.000201925
8741	-1869914408	58	0.000110373
8742	-1869783133	6	1.46006e-05
8743	-1869063611	74	0.000155387
8744	-1868894321	12	1.86803e-05
8745	-1868476475	54	9.68518e-05
8746	-1868406203	6	1.31438e-05
8747	-1868100043	46	8.45748e-05
8748	-1867901455	22	4.96874e-05
8749	-1867528731	64	9.71717e-05
8750	-1867106849	44	7.99751e-05
8751	-1866840704	18	3.64225e-05
8752	-1866647104	16	2.94583e-05
8753	-1866386862	46	9.04341e-05
8754	-1866128568	20	4.79652e-05
8755	-1865882399	20	3.37309e-05
8756	-1865768694	4	7.21322e-06
8757	-1865509926	42	8.63413e-05
8758	-1865396156	12	2.06033e-05
8759	-1865144872	26	5.08181e-05
8760	-1864766275	104	0.000199148
8761	-1864465678	32	5.91465e-05
8762	-1864076051	38	6.84974e-05
8763	-1863781775	38	6.95076e-05
8764	-1863434672	54	9.35355e-05
8765	-1863250679	22	3.11092e-05
8766	-1863085031	14	3.0196e-05
8767	-1862943541	14	2.13938e-05
8768	-1862416124	44	8.25537e-05
8769	-1862028202	48	8.06627e-05
8770	-1861967653	2	5.40294e-06
8771	-1861394948	92	0.000178411
8772	-1861255867	12	2.13852e-05
8773	-1861063767	22	4.48612e-05
8774	-1860696971	50	8.34428e-05
8775	-1860212678	62	0.000106029
8776	-1859631138	62	0.00010987
8777	-1859239381	24	5.09924e-05
8778	-1859059927	18	2.82969e-05
8779	-1858742054	28	5.31587e-05
8780	-1858473899	34	6.28756e-05
8781	-1858202185	38	7.79937e-05
8782	-1857985230	24	5.31386e-05
8783	-1857572221	50	8.58104e-05
8784	-1857111414	40	6.58168e-05
8785	-1857008597	8	2.06309e-05
8786	-1856611786	38	5.20759e-05
8787	-1856239637	34	6.12683e-05
8788	-1855821127	42	7.43868e-05
8789	-1855663001	4	9.23971e-06
8790	-1855463458	20	3.52103e-05
8791	-1855096638	26	4.91211e-05
8792	-1854791014	18	3.52653e-05
8793	-1854743441	6	8.9451e-06
8794	-1854307964	44	7.10638e-05
8795	-1854070488	8	1.48638e-05
8796	-1853872080	22	4.05441e-05
8797	-1853682678	18	3.07136e-05
8798	-1853265125	62	0.00012247
8799	-1852869203	72	0.000132573
8800	-1852661341	36	6.40282e-05
8801	-1852271050	46	7.93448e-05
8802	-1852171505	18	3.34352e-05
8803	-1851784495	30	5.96526e-05
8804	-1851282090	74	0.000153433
8805	-1850995255	32	5.76445e-05
8806	-1850857706	12	2.39764e-05
8807	-1850413700	56	0.000102172
8808	-1850126706	54	7.5027e-05
8809	-1849886456	18	2.45989e-05
8810	-1849804794	6	1.16894e-05
8811	-1849531505	42	6.60259e-05
8812	-1849388721	14	2.09891e-05
8813	-1848990681	28	4.58903e-05
8814	-1848824579	12	1.96691e-05
8815	-1848818019	0	0
8816	-1848740224	2	5.2376e-06
8817	-1848534670	18	3.12251e-05
8818	-1848127542	46	8.2967e-05
8819	-1847787751	38	7.69609e-05
8820	-1847603199	14	2.74683e-05
8821	-1847388731	16	2.94251e-05
8822	-1847019106	28	5.39582e-05
8823	-1846963616	6	1.17591e-05
8824	-1846617916	38	7.32734e-05
8825	-1846301596	34	6.29538e-05
8826	-1846002958	46	8.62562e-05
